甯у彿,杞﹁締ID,閫熷害(m/s),璺濈(m),瑙掑害(deg),Yaw(deg)
237,65,11.00385862,133.1267562,-2.260108141,-3.05E-05
237,66,8.239359795,80.49506806,-1.245734885,-3.05E-05
237,67,-11.43736171,49.74738566,10.13037559,-180
237,68,-10.91739399,65.83795372,4.573692303,-180
237,69,-8.223363698,106.6272487,0.940398607,-180
237,70,-11.57470065,65.68050135,7.655742073,-180
237,71,-10.9659767,82.9135469,3.630338084,-180
237,72,-8.213707501,120.9829725,0.828803499,-180
238,55,8.214900102,113.0897919,-0.886654883,-3.05E-05
238,56,11.06596463,167.191922,-1.799442784,-3.05E-05
238,57,13.82898387,215.6883805,-2.325000929,-3.05E-05
238,58,13.73974378,198.6089898,-2.525063912,-3.05E-05
238,59,11.00739935,151.5031391,-1.985853746,-3.05E-05
238,60,8.176748589,95.40226026,-1.051057257,-3.05E-05
238,61,-8.260931323,88.75929757,1.129730791,-180
238,62,-11.07923555,33.26619746,15.24991374,-180
238,63,13.82355891,181.5798446,-2.762048294,-3.05E-05
238,64,-10.85946361,49.24892152,6.119433259,-180
238,65,10.97064018,134.2237979,-2.241626291,-3.05E-05
238,66,8.224579289,81.31750701,-1.233133664,-3.05E-05
238,67,-11.42323071,48.6043364,10.37122119,-180
238,68,-10.94232838,64.74356082,4.651172568,-180
238,69,-8.278565411,105.7993717,0.947757867,-180
238,70,-11.56089821,64.52410288,7.793792895,-180
238,71,-10.98665996,81.81478945,3.679159526,-180
238,72,-8.2925574,120.1537044,0.834524079,-180
239,55,8.310405509,113.9208255,-0.880186371,-3.05E-05
239,56,10.98388953,168.2903009,-1.78769455,-3.05E-05
239,57,13.79235042,217.0676156,-2.310219971,-3.05E-05
239,58,13.80958399,199.9899348,-2.507616982,-3.05E-05
239,59,11.03829358,152.6069512,-1.971484296,-3.05E-05
239,60,8.207125927,96.22295166,-1.042091733,-3.05E-05
239,61,-8.266071705,87.93266128,1.140352547,-180
239,62,-10.99928419,32.16375467,15.7860136,-180
239,63,13.76956428,182.9567822,-2.74124511,-3.05E-05
239,64,-10.81185503,48.16732093,6.257388392,-180
239,65,11.06014857,135.3298009,-2.223297028,-3.05E-05
239,66,8.191711478,82.13663773,-1.220834021,-3.05E-05
239,67,-11.36903368,47.46663717,10.62265553,-180
239,68,-10.97713871,63.64565898,4.731587662,-180
239,69,-8.199281889,104.9794294,0.955161017,-180
239,70,-11.54993651,63.36876926,7.936796146,-180
239,71,-10.92473838,80.72223998,3.729025721,-180
239,72,-8.291628711,119.3245331,0.840323496,-180
240,55,8.27223774,114.7480308,-0.873840716,-3.05E-05
240,56,11.0074255,169.3910384,-1.776074012,-3.05E-05
240,57,13.84395509,218.4519943,-2.295571732,-3.05E-05
240,58,13.76080504,201.3660118,-2.490469817,-3.05E-05
240,59,11.02025384,153.7089691,-1.957344199,-3.05E-05
240,60,8.278620008,97.05078878,-1.033201789,-3.05E-05
240,61,-8.239037255,87.93266128,1.140352547,-180
240,62,-10.94345791,31.06662782,16.35886856,-180
240,63,13.77771897,184.3345279,-2.720741133,-3.05E-05
240,64,-10.87363643,47.07951914,6.402567169,-180
240,65,11.05387849,136.435168,-2.205275439,-3.05E-05
240,66,8.187279761,82.9553303,-1.208783718,-3.05E-05
240,67,-11.38881599,46.32691858,10.88714187,-180
240,68,-10.91710433,62.55377266,4.814371539,-180
240,69,-8.297560119,104.1496574,0.962771605,-180
240,70,-11.5189492,62.21653186,8.084758222,-180
240,71,-11.01557815,79.62058452,3.780696195,-180
240,72,-8.203720056,118.5041481,0.846141341,-180
241,55,8.209625387,115.5689853,-0.867632835,-3.05E-05
241,56,10.99669181,170.4906979,-1.764614758,-3.05E-05
241,57,13.81899927,219.8338817,-2.281133993,-3.05E-05
241,58,13.79183846,202.7451726,-2.473517989,-3.05E-05
241,59,11.01305311,154.8102586,-1.943414679,-3.05E-05
241,60,8.250650256,97.87583473,-1.024491465,-3.05E-05
241,61,-8.22975355,86.28578388,1.162120628,-180
241,62,-10.96071899,29.96741856,16.97675913,-180
241,63,13.72364633,185.7068744,-2.700620298,-3.05E-05
241,64,-10.86756304,45.99230178,6.554574145,-180
241,65,11.02719791,137.5378653,-2.187586212,-3.05E-05
241,66,8.219140303,83.77721611,-1.196923364,-3.05E-05
241,67,-11.3278945,45.19321286,11.16371867,-180
241,68,-10.93460441,61.46010691,4.900249609,-180
241,69,-8.29763196,103.3198849,0.970504459,-180
241,70,-11.55899671,61.06025477,8.238910418,-180
241,71,-11.00100842,78.52038919,3.833748401,-180
241,72,-8.272339894,117.6769079,0.852089947,-180
242,55,8.284938668,116.397467,-0.861456822,-3.05E-05
242,56,11.05351189,171.5960373,-1.753244395,-3.05E-05
242,57,13.87200975,221.2210645,-2.266822485,-3.05E-05
242,58,13.75491493,204.1206523,-2.456839776,-3.05E-05
242,59,11.01317762,155.9115656,-1.929681838,-3.05E-05
242,60,8.178260711,98.69364451,-1.016001279,-3.05E-05
242,61,-8.174984042,85.46825041,1.173238262,-180
242,62,-10.80430956,28.88353753,17.63431622,-180
242,63,13.78242447,187.0850916,-2.680710803,-3.05E-05
242,64,-10.878516,44.90393904,6.714163577,-180
242,65,10.97109689,138.634964,-2.170266259,-3.05E-05
242,66,8.293054564,84.60648988,-1.185189992,-3.05E-05
242,67,-11.46007944,44.04619813,11.45832144,-180
242,68,-10.93338173,60.3665569,4.989241461,-180
242,69,-8.229973667,102.4968708,0.978298025,-180
242,70,-11.49050598,59.91081319,8.398111964,-180
242,71,-10.99292478,77.42099395,3.888271614,-180
242,72,-8.280199134,116.848871,0.85812864,-180
243,55,8.306494038,117.2281036,-0.85535239,-3.05E-05
243,56,11.04134138,172.7001609,-1.742031914,-3.05E-05
243,57,13.79539308,222.6006042,-2.252766866,-3.05E-05
243,58,13.79998388,205.5006395,-2.440331478,-3.05E-05
243,59,11.07566866,157.0191207,-1.916065478,-3.05E-05
243,60,8.307999313,99.52442655,-1.007519312,-3.05E-05
243,61,-8.215763489,84.646653,1.184627563,-180
243,62,-10.78958461,27.80066465,18.34515939,-180
243,63,13.78162741,188.4632463,-2.6610937,-3.05E-05
243,64,-10.7919338,43.82419751,6.880377291,-180
243,65,11.05900996,139.7408427,-2.153083122,-3.05E-05
243,66,8.163370881,85.4228086,-1.173862469,-3.05E-05
243,67,-11.34817331,42.9103213,11.76591222,-180
243,68,-10.90808218,59.27553163,5.081312741,-180
243,69,-8.260958105,101.6707562,0.986247861,-180
243,70,-11.688752,58.74151329,8.566527884,-180
243,71,-10.94742388,76.32615123,3.94413366,-180
243,72,-8.180399133,116.0308242,0.864179123,-180
244,55,8.301607491,118.0582524,-0.849337377,-3.05E-05
244,56,11.05855952,173.8060019,-1.730944849,-3.05E-05
244,57,13.77748984,223.9783369,-2.238902596,-3.05E-05
244,58,13.86711699,206.8873278,-2.423965051,-3.05E-05
244,59,11.08207571,158.1273172,-1.902632248,-3.05E-05
244,60,8.253041638,100.349713,-0.999232524,-3.05E-05
244,61,-8.198402397,83.82678572,1.19621548,-180
244,62,-10.6189918,26.73443557,19.10456819,-180
244,63,13.8449462,189.8477277,-2.641673625,-3.05E-05
244,64,-10.79719317,42.74390223,7.055142829,-180
244,65,10.98158125,140.8389888,-2.136287343,-3.05E-05
244,66,8.312655085,86.25403848,-1.1625484,-3.05E-05
244,67,-11.30725048,41.77843564,12.08943087,-180
244,68,-10.86049601,58.18924919,5.176427711,-180
244,69,-8.270647306,100.8436729,0.994337518,-180
244,70,-11.59401594,57.58165321,8.740419797,-180
244,71,-10.88594068,75.23744383,4.001298703,-180
244,72,-8.328111774,115.1980011,0.870427179,-180
245,55,8.259589804,118.8842041,-0.843436151,-3.05E-05
245,56,11.07964975,174.9139639,-1.719977176,-3.05E-05
245,57,13.77412385,225.3557403,-2.225211228,-3.05E-05
245,58,13.73764894,208.2610923,-2.407966261,-3.05E-05
245,59,11.05066578,159.2323685,-1.88942343,-3.05E-05
245,60,8.297804772,101.1794714,-0.991037141,-3.05E-05
245,61,-8.187558041,83.00799724,1.208016655,-180
245,62,-10.55328401,25.67421625,19.92616096,-180
245,63,13.77106212,191.2248109,-2.622636575,-3.05E-05
245,64,-10.82437677,41.66083228,7.239527322,-180
245,65,11.05550394,141.9445165,-2.119641353,-3.05E-05
245,66,8.288040888,87.08281626,-1.151482788,-3.05E-05
245,67,-11.18259742,40.65894191,12.42754352,-180
245,68,-10.93246929,57.09576275,5.275844081,-180
245,69,-8.246317527,100.0190272,1.002536552,-180
245,70,-11.459001,56.43528758,8.919396698,-180
245,71,-10.91172336,74.14616395,4.060287695,-180
245,72,-8.213434972,115.1980011,0.870427179,-180
246,55,8.21069103,119.7052613,-0.837650617,-3.05E-05
246,56,11.01801137,176.015756,-1.709207563,-3.05E-05
246,57,13.82981059,226.738712,-2.211631993,-3.05E-05
246,58,13.7661237,209.6376867,-2.392145028,-3.05E-05
246,59,11.04721539,160.3370774,-1.876400791,-3.05E-05
246,60,8.207849822,102.0002387,-0.983061757,-3.05E-05
246,61,-8.271524234,82.18080416,1.220177808,-180
246,62,-10.51315798,24.6172674,20.82050917,-180
246,63,13.80433404,192.6052262,-2.603826955,-3.05E-05
246,64,-10.79250581,40.58089374,7.433259428,-180
246,65,11.07338499,143.0518438,-2.103226356,-3.05E-05
246,66,8.239461994,87.90673661,-1.140688894,-3.05E-05
246,67,-11.28709868,39.52887052,12.78876024,-180
246,68,-10.8696694,56.00853723,5.37855661,-180
246,69,-8.258834289,99.19312359,1.010884754,-180
246,70,-11.41947313,55.29283953,9.105238142,-180
246,71,-10.95244133,73.05080862,4.121273835,-180
246,72,-8.240255209,113.552634,0.883040579,-180
247,55,8.222598731,120.5275118,-0.83193568,-3.05E-05
247,56,11.08466359,177.1242176,-1.698508023,-3.05E-05
247,58,13.86743727,211.0244169,-2.376416187,-3.05E-05
247,59,11.03247214,161.4403158,-1.863573448,-3.05E-05
247,60,8.282874604,102.8285129,-0.975142517,-3.05E-05
247,61,-8.214803463,81.35929904,1.232500139,-180
247,62,-10.29128022,23.58186634,21.78025332,-180
247,63,13.81450287,193.9866576,-2.58527176,-3.05E-05
247,64,-10.82476443,39.49768347,7.638313754,-180
247,65,10.96699072,144.1485265,-2.08721789,-3.05E-05
247,66,8.231213747,88.72982775,-1.130106057,-3.05E-05
247,67,-11.33690262,38.39365984,13.17359758,-180
247,68,-10.90661179,54.91759162,5.485726845,-180
247,69,-8.206215963,98.37247619,1.019318689,-180
247,70,-11.4666893,54.14563587,9.299848109,-180
247,71,-10.93528633,73.05080862,4.121273835,-180
247,72,-8.271284392,112.7254944,0.889520535,-180
248,55,8.28148056,121.3556468,-0.826258128,-3.05E-05
248,56,11.06143851,178.2303415,-1.68796377,-3.05E-05
248,58,13.85393659,212.4098015,-2.360907858,-3.05E-05
248,59,11.07900432,162.5482084,-1.850867308,-3.05E-05
248,60,8.23743487,103.6522383,-0.96739231,-3.05E-05
248,61,-8.28892115,80.53036734,1.24518875,-180
248,62,-10.15053064,22.55965923,22.82143685,-180
248,63,13.76404377,195.3630416,-2.567045601,-3.05E-05
248,64,-10.75914155,38.42096786,7.85370313,-180
248,65,11.03805791,145.2523149,-2.07134995,-3.05E-05
248,66,8.287889118,89.55859664,-1.119646798,-3.05E-05
248,67,-11.11043836,37.28102601,13.57416586,-180
248,68,-10.98964208,53.81832752,5.598129641,-180
248,69,-8.23340017,97.54912676,1.027923022,-180
248,70,-11.61943994,52.98311602,9.505771183,-180
248,71,-10.99016274,70.85825211,4.249028564,-180
248,72,-8.174285977,111.9080489,0.896018671,-180
249,55,8.202187586,122.1758582,-0.820710773,-3.05E-05
249,56,10.97727581,179.3280691,-1.677628211,-3.05E-05
249,58,13.85709409,213.7955008,-2.34559723,-3.05E-05
249,59,11.00901377,163.6490987,-1.838411977,-3.05E-05
249,60,8.18070461,104.470293,-0.959816433,-3.05E-05
249,61,-8.286432184,79.70168705,1.258137389,-180
249,62,-10.04250133,21.54711387,23.95925387,-180
249,63,13.81383586,196.7444238,-2.549009914,-3.05E-05
249,64,-10.75739995,37.3443441,8.081614446,-180
249,65,11.03560954,146.3558598,-2.055724934,-3.05E-05
249,66,8.256295892,90.38420632,-1.10941816,-3.05E-05
249,67,-11.1272327,36.16653299,14.00085519,-180
249,68,-10.82232464,52.73579042,5.713424111,-180
249,69,-8.246287203,96.72447652,1.036687805,-180
249,70,-11.33593969,51.84892096,9.71570387,-180
249,71,-10.98127985,69.75998511,4.316049016,-180
249,72,-8.266019345,111.081441,0.902686906,-180
250,55,8.296144367,123.0054645,-0.815175141,-3.05E-05
250,56,11.08351836,180.4364128,-1.66732034,-3.05E-05
250,58,13.74167267,215.1696592,-2.330609026,-3.05E-05
250,59,10.97701537,164.7467876,-1.826158686,-3.05E-05
250,60,8.225486943,105.2928272,-0.952317775,-3.05E-05
250,61,-8.234266078,78.87822901,1.271273999,-180
250,62,-9.871701308,20.55038689,25.20021825,-180
250,63,13.77374701,198.1217701,-2.531277571,-3.05E-05
250,64,-10.65746516,36.27766637,8.320899545,-180
250,65,10.99256083,147.455101,-2.040393508,-3.05E-05
250,66,8.150227176,91.19920149,-1.099502701,-3.05E-05
250,67,-11.10272288,35.05431962,14.45458928,-180
250,68,-10.93805851,51.64165248,5.834890926,-180
250,69,-8.252145294,95.8992418,1.045609725,-180
250,70,-11.39018061,50.70927011,9.936247087,-180
250,71,-10.85268137,68.67458631,4.384396395,-180
250,72,-8.277512574,110.2536677,0.909464754,-180
251,55,8.243747798,123.8298234,-0.809748002,-3.05E-05
251,56,11.09653528,181.5460604,-1.657126477,-3.05E-05
251,58,13.84739334,216.5543712,-2.315698285,-3.05E-05
251,59,11.113107,165.8580738,-1.813918911,-3.05E-05
251,60,8.297319978,106.122543,-0.944871431,-3.05E-05
251,61,-8.205735645,78.05762391,1.284640892,-180
251,62,-9.627751988,19.57661151,26.54893076,-180
251,63,13.70649462,199.4924133,-2.513874832,-3.05E-05
251,64,-10.73914859,35.20270006,8.576876489,-180
251,65,11.0517753,148.560266,-2.025208326,-3.05E-05
251,66,8.222421897,92.02142251,-1.08967734,-3.05E-05
251,67,-11.05782853,33.9464113,14.93714276,-180
251,68,-10.86639421,50.55466562,5.960797936,-180
251,69,-8.224798486,95.07674052,1.054656229,-180
251,70,-11.365301,49.57204995,10.16658675,-180
251,71,-10.97669631,67.57676108,4.455766338,-180
251,72,-8.304612579,109.4231996,0.91636773,-180
252,55,8.196510133,124.6494673,-0.804423079,-3.05E-05
252,56,11.03391902,182.6494444,-1.64711302,-3.05E-05
252,58,13.74188245,217.9285618,-2.301088322,-3.05E-05
252,59,11.10524882,166.968596,-1.801850391,-3.05E-05
252,60,8.300583004,106.9525877,-0.937537753,-3.05E-05
252,61,-8.236472893,77.23393321,1.298343767,-180
252,62,-9.419617001,18.62178037,28.02649983,-180
252,63,13.83853488,200.8762418,-2.496545842,-3.05E-05
252,64,-10.71780763,34.12976775,8.848636892,-180
252,65,10.97307867,149.6575616,-2.010353295,-3.05E-05
252,66,8.246076567,92.84600036,-1.079998617,-3.05E-05
252,67,-11.02386683,32.84166794,15.45193084,-180
252,68,-10.92378513,49.46189375,6.092984306,-180
252,69,-8.299943266,94.2467191,1.063945543,-180
252,70,-11.37043042,48.43427225,10.40804217,-180
252,71,-10.89664643,66.48694007,4.528954311,-180
252,72,-8.253488086,108.5978346,0.923332906,-180
253,55,8.213174123,125.4707783,-0.799157116,-3.05E-05
253,56,11.01560637,183.7509996,-1.637236169,-3.05E-05
253,58,13.80113269,219.3086575,-2.286599999,-3.05E-05
253,59,10.98783319,168.0673672,-1.790066617,-3.05E-05
253,60,8.237923386,107.7763683,-0.930371121,-3.05E-05
253,61,-8.238394322,76.41006162,1.312345256,-180
253,62,-9.054639596,17.70159003,29.62398956,-180
253,63,13.74814284,202.2510502,-2.479564847,-3.05E-05
253,64,-10.63679086,33.06484502,9.136026814,-180
253,65,11.03991282,150.7615339,-1.995626224,-3.05E-05
253,66,8.237836414,93.66977266,-1.070499534,-3.05E-05
253,67,-11.05077927,31.73394264,16.0055221,-180
253,68,-10.87644224,48.37384853,6.230567025,-180
253,69,-8.206153855,93.42608169,1.073292133,-180
253,70,-11.40522645,47.29295167,10.66212349,-180
253,71,-10.96504662,65.39026439,4.6050731,-180
253,72,-8.340077168,107.7638119,0.930479535,-180
254,55,8.279352541,126.2987072,-0.793918046,-3.05E-05
254,56,11.05528812,184.8565173,-1.627442184,-3.05E-05
254,58,13.80716327,220.6893551,-2.272286827,-3.05E-05
254,59,11.0667689,169.1740437,-1.778352863,-3.05E-05
254,60,8.251296678,108.6014829,-0.923301885,-3.05E-05
254,61,-8.215582906,75.58845742,1.32661225,-180
254,62,-8.793599683,16.80473677,31.37831354,-180
254,63,13.79036933,203.6300773,-2.462762312,-3.05E-05
254,64,-10.61247564,32.00222274,9.442115668,-180
254,65,11.01523171,151.8630506,-1.981145446,-3.05E-05
254,66,8.260242173,94.4957629,-1.061141192,-3.05E-05
254,67,-10.93212706,30.63782262,16.5944004,-180
254,68,-10.88128174,47.28528322,6.37459032,-180
254,69,-8.286356826,92.59742497,1.08289819,-180
254,70,-11.47366026,46.14471233,10.93065881,-180
254,71,-10.93057013,64.29703905,4.683545317,-180
254,72,-8.268222286,106.9369716,0.937674675,-180
255,55,8.307497378,127.1294455,-0.788729791,-3.05E-05
255,56,11.03373946,185.9598855,-1.617783398,-3.05E-05
255,58,13.75416526,222.0647717,-2.258205506,-3.05E-05
255,59,11.08722462,170.2827512,-1.766770361,-3.05E-05
255,60,8.29091521,109.4305573,-0.916306111,-3.05E-05
255,61,-8.167920513,74.77162807,1.341107222,-180
255,62,-8.399026243,15.94433676,33.28364354,-180
255,63,13.76133808,205.0061921,-2.446220804,-3.05E-05
255,64,-10.56677969,30.94402772,9.768119454,-180
255,65,11.03148271,152.9661857,-1.966852527,-3.05E-05
255,66,8.224886737,95.31823517,-1.051983891,-3.05E-05
255,67,-10.93956763,29.54057192,17.22967631,-180
255,68,-10.77387802,46.2074498,6.523922283,-180
255,69,-8.276635853,91.76974145,1.092666172,-180
255,70,-11.34633278,45.00915333,11.20996167,-180
255,71,-10.88396493,63.20847132,4.764389535,-180
255,72,-8.282911176,106.1086706,0.944994972,-180
256,55,8.273535409,127.9567889,-0.783629701,-3.05E-05
256,56,11.05737173,187.0656079,-1.608218354,-3.05E-05
256,58,13.84752675,223.4495063,-2.244204042,-3.05E-05
256,59,11.05161076,171.3878966,-1.755374275,-3.05E-05
256,60,8.292163787,110.2597638,-0.909414467,-3.05E-05
256,61,-8.198733319,73.95170873,1.355979143,-180
256,62,-7.921251693,15.12828239,35.33716392,-180
256,63,13.72148984,206.3783199,-2.429947059,-3.05E-05
256,64,-10.55601632,29.88674353,10.11725259,-180
256,65,11.01260578,154.0674275,-1.95278841,-3.05E-05
256,66,8.214008547,96.13962238,-1.042995069,-3.05E-05
256,67,-10.86423387,28.45047927,17.9117606,-180
256,68,-10.73915615,45.13303607,6.679926562,-180
256,69,-8.172847534,90.95243243,1.102486203,-180
256,70,-11.43609976,43.8645243,11.50642546,-180
256,71,-10.81818611,62.12646359,4.847564003,-180
256,72,-8.228085907,105.2858418,0.952380965,-180
257,55,8.286910954,128.7854709,-0.778587051,-3.05E-05
257,56,11.0315987,188.1687611,-1.598787601,-3.05E-05
257,58,13.86346344,224.8358474,-2.230359231,-3.05E-05
257,59,11.01187267,172.4890756,-1.744164402,-3.05E-05
257,60,8.248549389,111.0846043,-0.902661198,-3.05E-05
257,61,-8.22172135,73.12949282,1.371227702,-180
257,62,-7.394363949,14.36068491,37.53908012,-180
257,63,13.76536176,207.7548475,-2.413837321,-3.05E-05
257,64,-10.48438243,28.83644115,10.48984785,-180
257,65,11.0697187,155.1743925,-1.938852497,-3.05E-05
257,66,8.337664653,96.97335949,-1.034026848,-3.05E-05
257,67,-10.79672975,27.36668151,18.64670973,-180
257,68,-10.77985392,44.05452127,6.844233089,-180
257,69,-8.253048553,90.12710872,1.112583296,-180
257,70,-11.42672814,42.72075607,11.81887281,-180
257,71,-10.82328773,61.04393113,4.933740301,-180
257,72,-8.133196681,104.4725135,0.95979603,-180
258,55,8.289104657,129.6143755,-0.77360756,-3.05E-05
258,56,11.09348745,189.2781091,-1.589414788,-3.05E-05
258,58,13.76095902,226.211938,-2.216784734,-3.05E-05
258,59,11.07040011,173.596117,-1.733038271,-3.05E-05
258,60,8.279191822,111.9125085,-0.895982962,-3.05E-05
258,61,-8.244628153,72.30498411,1.386867132,-180
258,62,-6.741974125,13.65379927,39.8550274,-180
258,63,13.82714208,209.1375499,-2.397869002,-3.05E-05
258,64,-10.48226888,27.78612085,10.89111995,-180
258,65,11.06428867,156.2808038,-1.925120941,-3.05E-05
258,66,8.183938677,97.79173669,-1.025372592,-3.05E-05
258,67,-10.66430838,26.29564146,19.43606408,-180
258,68,-10.80923005,42.97302697,7.017336289,-180
258,69,-8.239419576,89.30314173,1.122849998,-180
258,70,-11.3885047,41.58071694,12.14779177,-180
258,71,-10.91351634,61.04393113,4.933740301,-180
258,72,-8.197649653,103.6527273,0.967387746,-180
259,55,8.316797739,130.4460464,-0.768675056,-3.05E-05
259,56,10.99808172,190.3779139,-1.580230474,-3.05E-05
259,58,13.83789907,227.595715,-2.203300062,-3.05E-05
259,59,11.10272859,174.7063692,-1.722021552,-3.05E-05
259,60,8.214212543,112.7339228,-0.889454026,-3.05E-05
259,61,-8.256860414,71.47924925,1.402891533,-180
259,62,-6.00695195,13.01520741,42.24409201,-180
259,63,13.78546239,210.5160883,-2.382157771,-3.05E-05
259,64,-10.46763887,26.73698394,11.32401988,-180
259,65,10.97307967,157.3780985,-1.911693328,-3.05E-05
259,66,8.299427778,98.62167134,-1.016742826,-3.05E-05
259,67,-10.51767363,25.23870731,20.28497584,-180
259,68,-10.81236148,41.89117241,7.199509086,-180
259,69,-8.279754989,88.47513376,1.133359725,-180
259,70,-11.36054643,40.4433715,12.49485201,-180
259,71,-10.8825982,58.86431305,5.116904486,-180
259,72,-8.235752026,102.8291408,0.975136563,-180
