帧号,速度(m/s),距离(m),角度(deg),SNR(dB)
210,5.074833216,21.5,-15.46600995,15.71957584
210,5.143412044,23,-10.88794813,11.39206758
210,5.280569698,30.5,-9.594068227,25.00823684
210,5.349148525,32.5,-9.594068227,17.20800989
210,5.417727353,40,-7.662255661,7.847154712
210,8.092301615,63.5,-7.662255661,8.544644365
210,8.092301615,65,-8.305109528,4.95986715
210,8.22945927,89,-5.739170477,4.990985411
210,8.22945927,95,-5.099688914,6.090197602
211,-8.294258162,108.0345711,4.654658672,16.75046733
211,-8.294258162,110.0352113,4.558913533,22.17029027
211,-8.294258162,112.0358515,4.463457333,14.94045148
211,-8.294258162,114.0364917,3.802679657,5.327467919
211,-8.2510589,120.0384123,3.990226306,4.779035362
211,-5.529505441,142.0454545,2.058993642,4.484318223
211,-5.529505441,144.0460948,2.058993642,6.550851672
211,-2.764752721,182.0582586,0.356464735,4.73907728
211,-2.764752721,184.0588988,0.356464735,5.963907904
211,-2.721553459,192.0614597,0.178213643,8.083790234
211,-2.721553459,194.0620999,0.178213643,13.20629954
211,-2.721553459,196.0627401,0.089104482,8.027069989
211,-2.721553459,200.0640205,0.178213643,4.579738354
211,-2.721553459,202.0646607,0.178213643,8.708030673
211,5.074833216,21,-13.49339882,17.3291868
211,5.074833216,22.5,-14.80650691,23.43331002
211,5.280569698,31,-8.949018065,30.62970125
211,5.280569698,33,-9.594068227,14.97700395
211,5.349148525,32.5,-9.594068227,14.97039313
211,5.349148525,40.5,-7.662255661,5.885275997
211,5.349148525,42,-7.662255661,10.40219727
211,8.22945927,64,-7.662255661,10.83183194
211,8.22945927,65.5,-7.662255661,6.816085177
212,-8.2510589,106.0339309,4.558913533,19.2170489
212,-8.2510589,108.0345711,4.558913533,25.13145867
212,-8.2510589,110.0352113,4.558913533,19.1378995
212,-8.2510589,112.0358515,4.084358683,6.039721142
212,-8.2510589,118.0377721,3.802679657,12.52435514
212,-8.2510589,120.0384123,3.896335726,11.39619853
212,-8.207859639,132.0422535,3.430259692,5.223105381
212,-8.207859639,134.0428937,3.430259692,6.618393993
